flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,bwd_iat_total,bwd_iat_mean,fwd_psh_flags,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,average_packet_size
207934,1,1,40,126,40,40,40.0,126,126.0,0.0,798.3302394,9.618436619,207934.0,0.0,207934,207934,0,0.0,0,0.0,0,4.80921831,40,126,68.66666667,49.65212315,2465.333333,103.0
60788,1,1,50,66,50,50,50.0,66,66.0,0.0,1908.271369,32.90123051,60788.0,0.0,60788,60788,0,0.0,0,0.0,0,16.45061525,50,66,55.33333333,9.237604307,85.33333333,83.0
216,2,2,78,206,39,39,39.0,103,103.0,0.0,1314814.81481481,18518.5185185185,72.0,117.7794549147,208,4,4,4.0,4,4.0,0,9259.2592592593,39,103,64.6,35.0542436803,1228.8,80.75
4925907,6,0,36,0,6,6,6.0,0,0.0,0.0,7.308298756,1.218049793,985181.4,2201812.367,4923903,1,4925907,985181.4,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.0
86438359,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.023137876,86400000.0,0.0,86400000,86400000,86400000,86400000.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
91,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91,91,0,0.0,0,0.0,0,10989.01099,0,0,0.0,0.0,0.0,0.0
2002329,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.998836854,2002329.0,0.0,2002329,2002329,2002329,2002329.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
61461,3,6,343,11595,343,0,114.3333333,5792,1932.5,2181.008184,194236.9958,146.4343242,7682.625,17837.03423,51165,8,9997,4998.5,61419,12283.8,0,97.6228828,0,5792,1193.8,1887.308065,3561931.733,1326.444444
62233,2,2,64,250,32,32,32.0,125,125.0,0.0,5045.554609,64.27458101,20744.33333,35884.34701,62180,4,49,49.0,4,4.0,0,32.13729051,32,125,69.2,50.93819785,2594.7,86.5
810002,4,0,24,0,6,6,6.0,0,0.0,0.0,29.62955647,4.938259412,270000.6667,466773.4855,808984,49,810002,270000.6667,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
1118960,3,5,26,11607,20,0,8.666666667,10220,2321.4,4455.182578,10396.26081,7.149495961,159851.4286,422444.313,1117865,2,802,401.0,1118858,279714.5,0,4.468434975,0,10220,1292.555556,3378.299021,11400000.0,1454.125
9,5,0,6,0,6,0,1.2,0,0.0,0.0,666666.6667,555555.5556,2.25,1.5,4,1,9,2.25,0,0.0,0,0.0,0,6,1.0,2.449489743,6.0,1.2
200,2,2,78,110,39,39,39.0,55,55.0,0.0,940000.0,20000.0,66.66666667,74.47370901,149,4,47,47.0,4,4.0,0,10000.0,39,55,45.4,8.76356092,76.8,56.75
15453161,5,5,693,484,675,0,138.6,472,96.8,209.7646300023,76.1656466273,0.6471167938,1717017.88888889,3559780.40331547,9949656,50,10051653,2512913.25,15428194,3857048.5,0,0.3235583969,0,675,107.0,235.0850909777,55265.0,117.7
13078,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,152.9285824,13078.0,0.0,13078,13078,13078,13078.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
11336667,6,4,510,3525,510,0,85.0,3525,881.25,1762.5,355.9247176,0.882093476,1259629.667,2237920.0,5323409,19,6335670,1267134.0,10300000,3445922.333,0,0.35283739,0,3525,366.8181818,1058.565711,1120561.364,403.5
60563,1,1,46,62,46,46,46.0,62,62.0,0.0,1783.267011,33.02346317,60563.0,0.0,60563,60563,0,0.0,0,0.0,0,16.51173159,46,62,51.33333333,9.237604307,85.33333333,77.0
5886846,5,0,30,0,6,6,6.0,0,0.0,0.0,5.096107491,0.849351249,1471711.5,2940100.825,5881862,3,5886846,1471711.5,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
30658,2,2,72,240,36,36,36.0,120,120.0,0.0,10176.78909,130.471655,10219.33333,17694.34238,30651,3,4,4.0,3,3.0,0,65.23582752,36,120,69.6,46.00869483,2116.8,87.0
5933859,4,0,24,0,6,6,6.0,0,0.0,0.0,4.044585488,0.674097581,1977953.0,3425911.627,5933855,0,5933859,1977953.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
47338,1,1,51,112,51,51,51.0,112,112.0,0.0,3443.322489,42.2493557,47338.0,0.0,47338,47338,0,0.0,0,0.0,0,21.12467785,51,112,71.33333333,35.21836642,1240.333333,107.0
184,2,2,66,98,33,33,33.0,49,49.0,0.0,891304.3478,21739.13043,61.33333333,23.11565126,88,47,47,47.0,49,49.0,0,10869.56522,33,49,39.4,8.76356092,76.8,49.25
1839344,3,4,650,422,644,0,216.6666666667,410,105.5,203.0197034773,582.8164823981,3.8057046425,306557.333333333,522692.913234785,1344497,3,1591864,795932.0,1592073,530691.0,0,2.1746883672,0,644,134.0,250.5126173041,62756.5714285714,153.1428571429
84998255,4,5,333,11595,327,0,83.25,7240,2319.0,3331.638186,140.3322927,0.105884527,10600000.0,30000000.0,84800000,61,84900000,28300000.0,150574,37643.5,0,0.058824737,0,7240,1193.4,2519.987266,6350335.822,1326.0
5008317,5,4,548,3525,548,0,109.6,3525,881.25,1762.5,813.2472445,1.797010852,626039.625,1768785.13,5003559,18,4758,1189.5,5008299,1669433.0,0,0.79867149,0,3525,407.3,1108.903167,1229666.233,452.5555556
211036,12,7,1673,1700,1368,0,139.4166666667,1029,242.8571428571,397.7262159541,15983.0550237874,90.0320324494,11724.2222222222,18953.6830831979,57948,3,211036,19185.0909090909,138888,23148.0,0,33.1696961656,0,1368,168.65,376.5760250356,141809.502631579,177.5263157895
199,2,2,58,154,29,29,29.0,77,77.0,0.0,1065326.633,20100.50251,66.33333333,31.75426481,103,48,48,48.0,48,48.0,0,10050.25126,29,77,48.2,26.29068276,691.2,60.25
251699,1,1,52,94,52,52,52.0,94,94.0,0.0,580.0579263,7.945998991,251699.0,0.0,251699,251699,0,0.0,0,0.0,0,3.972999495,52,94,66.0,24.24871131,588.0,99.0
61373736,17,14,836,6086,509,0,49.17647059,1448,434.7142857,612.1022324,112.7844002,0.505102052,2045791.2,4084578.693,10200000,6,61400000,3835858.5,61300000,4714205.538,0,0.228110604,0,1448,216.3125,452.0352853,204335.8992,223.2903226
5294404,5,5,403,1102,391,0,80.6,545,220.4,296.328027699,284.2624023403,1.8887867265,588267.111111111,1549947.32161487,4717837,51,576567,144141.75,5208732,1302183.0,0,0.9443933633,0,545,136.8181818182,232.6292407166,54116.3636363636,150.5
81512100,8,6,309,11595,309,0,38.625,4344,1932.5,1754.831473,146.0396677,0.171753641,6270161.538,22500000.0,81300000,15,81300000,11600000.0,223797,44759.4,0,0.073608703,0,4344,793.6,1425.606928,2032355.114,850.2857143
50639,1,1,60,76,60,60,60.0,76,76.0,0.0,2685.6770473351,39.4952506961,50639.0,0.0,50639,50639,0,0.0,0,0.0,0,19.7476253481,60,76,65.3333333333,9.237604307,85.3333333333,98.0
24,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0,0.0,0,41666.66667,0,0,0.0,0.0,0.0,0.0
326913,3,4,632,951,632,0,210.6666667,951,237.75,475.5,4842.266903,21.41242471,54485.5,98091.01002,252312,4,285457,142728.5,293830,97943.33333,0,12.23567126,0,951,197.875,376.1817332,141512.6964,226.1428571
85611574,6,7,344,11595,344,0,57.33333333,4344,1656.428571,1757.579003,139.4554433,0.151848627,7134297.833,24700000.0,85400000,7,85500000,17100000.0,174736,29122.66667,0,0.081764646,0,4344,852.7857143,1459.128306,2129055.412,918.3846154
98296647,5,7,356,11595,344,0,71.2,5792,1656.428571,2429.118623,121.5809528,0.122079444,8936058.818,29600000.0,98300000,3,98300000,24600000.0,98300000,16400000.0,0,0.071213009,0,5792,919.7692308,1908.986562,3644229.692,996.4166667
338133,14,12,4176,1044,1684,0,298.2857143,210,87.0,89.21475622,15437.71238,76.89282028,13525.32,57362.6383,284530,2,338056,26004.30769,338115,30737.72727,0,35.48899398,0,1684,193.3333333,437.0594045,191020.9231,200.7692308
218,2,2,94,392,47,47,47.0,196,196.0,0.0,2229357.798,18348.62385,72.66666667,120.6662063,212,3,3,3.0,3,3.0,0,9174.311927,47,196,106.6,81.61066107,6660.3,133.25
117535,3,4,26,11601,20,0,8.666666667,7215,2900.25,3540.00286,98923.72485,59.55672778,19589.16667,46290.71656,114062,47,3147,1573.5,117488,39162.66667,0,34.03241588,0,7215,1453.375,2786.259804,7763243.696,1661.0
1288,4,0,6,0,6,0,1.5,0,0.0,0.0,4658.385093,3105.590062,429.3333333,493.534531,970,3,1288,429.3333333,0,0.0,0,0.0,0,6,1.2,2.683281573,7.2,1.5
157,2,2,58,122,29,29,29.0,61,61.0,0.0,1146496.815,25477.70701,52.33333333,85.44783984,151,3,3,3.0,3,3.0,0,12738.8535,29,61,41.8,17.52712184,307.2,52.25
98282828,7,6,312,11595,312,0,44.57142857,4344,1932.5,1754.831473,121.1503601,0.132271326,8190235.667,28400000.0,98300000,1,98300000,16400000.0,12543,2508.6,0,0.061048304,0,4344,850.5,1461.688841,2136534.269,915.9230769
782474,3,5,26,11607,20,0,8.666666667,5840,2321.4,3173.373883,14866.94766,10.22398188,111782.0,295377.0186,781634,4,654,327.0,782430,195607.5,0,6.389988677,0,5840,1292.555556,2554.159212,6523729.278,1454.125
37419,3,0,77,0,46,0,25.66666667,0,0.0,0.0,2057.778134,80.17317406,18709.5,26454.986,37416,3,37419,18709.5,0,0.0,1,0.0,0,46,30.75,21.68524844,470.25,41.0
66094163,2,2,96,96,48,48,48.0,48,48.0,0.0,2.904946387,0.060519716,22000000.0,38000000.0,65900000,94126,66000000,66000000.0,66000000,66000000.0,0,0.030259858,48,48,48.0,0.0,0.0,60.0
177,2,2,68,100,34,34,34.0,50,50.0,0.0,949152.5424,22598.87006,59.0,19.07878403,81,47,47,47.0,49,49.0,0,11299.43503,34,50,40.4,8.76356092,76.8,50.5
32416,1,2,0,0,0,0,0.0,0,0.0,0.0,0.0,92.54689042,16208.0,19759.39189,30180,2236,0,0.0,2236,2236.0,0,61.69792695,0,0,0.0,0.0,0.0,0.0
218,2,2,94,206,47,47,47.0,103,103.0,0.0,1376146.789,18348.62385,72.66666667,83.06824504,165,4,49,49.0,4,4.0,0,9174.311927,47,103,69.4,30.67246322,940.8,86.75
202198,3,5,26,11601,20,0,8.666666667,7300,2320.2,3022.508098,57503.04157,39.56517869,28885.42857,72255.11785,192609,33,8719,4359.5,202165,50541.25,0,24.72823668,0,7300,1291.888889,2460.652985,6054813.111,1453.375
83713251,6,6,304,11595,286,0,50.66666667,7240,1932.5,3126.682571,142.1399821,0.143346482,7610295.545,25200000.0,83500000,10,83600000,16700000.0,83700000,16700000.0,0,0.071673241,0,7240,915.7692308,2244.767328,5038980.359,992.0833333
8282781,4,0,24,0,6,6,6.0,0,0.0,0.0,2.897577517,0.482929586,2760927.0,4780306.944,8280750,886,8282781,2760927.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
70572,3,6,341,11595,341,0,113.6666667,4344,1932.5,1754.831473,169132.2337,127.5293317,8821.5,21694.77054,62081,4,7998,3999.0,70518,14103.6,0,85.0195545,0,4344,1193.6,1621.863688,2630441.822,1326.222222
99000094,8,6,379,11595,373,0,47.375,5792,1932.5,2181.008184,120.9493801,0.141414007,7615391.846,27400000.0,99000000,1,99000000,14100000.0,27895,5579.0,0,0.060606003,0,5792,798.2666667,1620.670957,2626574.352,855.2857143
98688833,5,8,368,11595,356,0,73.6,5792,1449.375,1895.881019,121.2193886,0.131727163,8224069.417,28500000.0,98700000,22,98700000,24700000.0,98700000,14100000.0,0,0.08106287,0,5792,854.9285714,1565.499697,2450789.302,920.6923077
1296659,3,6,26,11601,20,0,8.666666667,4380,1933.5,1757.789948,8966.891064,6.940915075,162082.375,457073.4046,1293279,16,3019,1509.5,1296569,259313.8,0,4.627276717,0,4380,1162.7,1645.241762,2706820.456,1291.888889
199,2,2,80,192,40,40,40.0,96,96.0,0.0,1366834.171,20100.50251,66.33333333,30.022214,101,49,49,49.0,49,49.0,0,10050.25126,40,96,62.4,30.67246322,940.8,78.0
1114033,2,2,70,134,35,35,35.0,67,67.0,0.0,183.1184534,3.59055791,371344.3333,643182.0563,1114027,3,3,3.0,3,3.0,0,1.795278955,35,67,47.8,17.52712184,307.2,59.75
1552978,4,0,24,0,6,6,6.0,0,0.0,0.0,15.454179,2.575696501,517659.3333,895750.7076,1551983,3,1552978,517659.3333,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
263,2,2,64,96,32,32,32.0,48,48.0,0.0,608365.019,15209.12548,87.66666667,145.7818004,256,3,3,3.0,4,4.0,0,7604.562738,32,48,38.4,8.76356092,76.8,48.0
12575,2,2,12,0,6,6,6.0,0,0.0,0.0,954.2743539,318.0914513,4191.666667,6854.218579,12103,40,472,472.0,12535,12535.0,0,159.0457256,0,6,3.6,3.286335345,10.8,4.5
1075,1,1,53,115,53,53,53.0,115,115.0,0.0,156279.0698,1860.465116,1075.0,0.0,1075,1075,0,0.0,0,0.0,0,930.2325581,53,115,73.66666667,35.79571669,1281.333333,110.5
813536,9,8,1476,4145,922,0,164.0,1460,518.125,655.3296744,6909.343901,20.89643236,50846.0,79287.00244,257581,3,813536,101692.0,723051,103293.0,0,9.83361523,0,1460,312.2777778,508.3261812,258395.5065,330.6470588
11247007,8,8,746,5423,422,0,93.25,1721,677.875,742.5341623,548.5014813,1.422600697,749800.4667,2543649.647,9935878,3,1311126,187303.7143,11200000,1593069.143,0,0.711300349,0,1721,362.8823529,587.9071868,345634.8603,385.5625
134807,1,1,48,129,48,48,48.0,129,129.0,0.0,1312.988198,14.83602484,134807.0,0.0,134807,134807,0,0.0,0,0.0,0,7.418012418,48,129,75.0,46.7653718,2187.0,112.5
228,2,2,64,196,32,32,32.0,98,98.0,0.0,1140350.877,17543.85965,76.0,129.0387539,225,1,2,2.0,1,1.0,0,8771.929825,32,98,58.4,36.1496888,1306.8,73.0
85648028,6,7,632,11595,310,0,105.3333333,5792,1656.428571,2120.732252,142.7586867,0.151783997,7137335.667,24600000.0,85300000,2,85500000,17100000.0,85600000,14300000.0,0,0.081729844,0,5792,873.7857143,1657.027189,2745739.104,941.0
712047,3,6,26,11607,20,0,8.666666667,5840,1934.5,2538.919278,16337.40469,12.63961508,89005.875,251366.8986,711107,2,759,379.5,711973,142394.6,0,8.426410054,0,5840,1163.3,2138.329153,4572451.567,1292.555556
913595,3,4,26,11607,20,0,8.666666667,11595,2901.75,5795.50069,12733.21329,7.662038431,152265.8333,372499.9563,912628,6,865,432.5,913547,304515.6667,0,4.378307675,0,11595,1454.125,4097.537534,16800000.0,1661.857143
59903,1,1,56,100,56,56,56.0,100,100.0,0.0,2604.21014,33.38730948,59903.0,0.0,59903,59903,0,0.0,0,0.0,0,16.69365474,56,100,70.66666667,25.40341184,645.3333333,106.0
1001,2,1,0,0,0,0,0.0,0,0.0,0.0,0.0,2997.002997,500.5,706.3996744,1000,1,1001,1001.0,0,0.0,0,999.000999,0,0,0.0,0.0,0.0,0.0
973,2,1,0,0,0,0,0.0,0,0.0,0.0,0.0,3083.247688,486.5,678.1154032,966,7,973,973.0,0,0.0,0,1027.749229,0,0,0.0,0.0,0.0,0.0
6109899,5,0,30,0,6,6,6.0,0,0.0,0.0,4.910064798,0.818344133,1527474.75,3054284.869,6108902,0,6109899,1527474.75,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
8099788,5,0,30,0,6,6,6.0,0,0.0,0.0,3.703800643,0.617300107,2024947.0,4046547.693,8094768,1,8099788,2024947.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
72472,4,2,164,150,41,41,41.0,75,75.0,0.0,4332.707804,82.79059499,14494.4,20652.21187,44328,2,44336,14778.66667,2,2.0,0,27.596865,41,75,50.71428571,16.59030124,275.2380952,59.16666667
2440,3,6,358,11595,358,0,119.3333333,4355,1932.5,2182.468304,4898770.492,3688.52459,305.0,430.6221413,1258,3,1002,501.0,2333,466.6,0,2459.016393,0,4355,1195.3,1887.500408,3562657.789,1328.111111
5490911,9,6,378,4674,197,0,42.0,1460,779.0,676.4504416,920.0659053,2.73178713,392207.9286,1343308.103,5053229,3,5490911,686363.875,414171,82834.2,0,1.092714852,0,1460,315.75,540.9616746,292639.5333,336.8
98412925,7,5,344,11595,344,0,49.14285714,7240,2319.0,3331.638186,121.3153658,0.121935203,8946629.545,29700000.0,98400000,0,98400000,16400000.0,14697,3674.25,0,0.050806335,0,7240,918.3846154,2244.285318,5036816.59,994.9166667
173,2,2,86,204,43,43,43.0,102,102.0,0.0,1676300.578,23121.38728,57.66666667,59.47548515,121,3,3,3.0,49,49.0,0,11560.69364,43,102,66.6,32.31563089,1044.3,83.25
42265,3,1,12,0,6,0,4.0,0,0.0,0.0,283.9228676,94.64095587,14088.33333,12323.86406,23589,163,42265,21132.5,0,0.0,0,23.66023897,0,6,2.4,3.286335345,10.8,3.0
2671938,4,0,24,0,6,6,6.0,0,0.0,0.0,8.982244348,1.497040725,890646.0,1542641.525,2671935,1,2671938,890646.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
105405,4,2,208,314,52,52,52.0,157,157.0,0.0,4952.32674,56.92329586,21081.0,31864.27777,71833,3,33523,11174.33333,49,49.0,0,18.97443195,52,157,82.0,51.23475383,2625.0,95.66666667
13006,4,1,24,0,6,6,6.0,0,0.0,0.0,1845.302168,384.4379517,3251.5,3946.714541,9005,19,13006,4335.333333,0,0.0,0,76.88759034,0,6,5.0,2.449489743,6.0,6.0
11427803,4,0,24,0,6,6,6.0,0,0.0,0.0,2.100141208,0.350023535,3809267.667,6594352.535,11400000,1008,11400000,3809267.667,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
85039243,9,5,298,11595,298,0,33.11111111,8688,2319.0,3774.237539,139.8530794,0.164629876,6541480.231,23500000.0,84900000,1,84900000,10600000.0,146563,36640.75,0,0.058796384,0,8688,792.8666667,2307.248233,5323394.41,849.5
2529568,8,8,1337,5587,826,0,167.125,1605,698.375,712.4230159,2737.226277,6.325190704,168637.8667,303023.3049,916873,2,2369497,338499.5714,2369818,338545.4286,0,3.162595352,0,1605,407.2941176,584.0226627,341082.4706,432.75
169,2,2,80,112,40,40,40.0,56,56.0,0.0,1136094.67455621,23668.6390532544,56.3333333333,92.3760430703,163,3,3,3.0,3,3.0,0,11834.3195266272,40,56,46.4,8.7635609201,76.8,58.0
203,2,2,46,46,23,23,23.0,23,23.0,0.0,453201.97044335,19704.4334975369,67.6666666667,115.4700538379,201,1,1,1.0,1,1.0,0,9852.2167487685,23,23,23.0,0.0,0.0,28.75
23775,2,2,88,198,44,44,44.0,99,99.0,0.0,12029.4426919033,168.2439537329,7925.0,13721.3064975606,23769,3,3,3.0,3,3.0,0,84.1219768665,44,99,66.0,30.1247406628,907.5,82.5
78840,3,1,0,0,0,0,0.0,0,0.0,0.0,0.0,50.73566717,26280.0,44277.05628,77401,56,78840,39420.0,0,0.0,0,12.68391679,0,0,0.0,0.0,0.0,0.0
120249,1,1,39,172,39,39,39.0,172,172.0,0.0,1754.692347,16.63215495,120249.0,0.0,120249,120249,0,0.0,0,0.0,0,8.316077473,39,172,83.33333333,76.7875858,5896.333333,125.0
38922,3,5,26,11601,20,0,8.666666667,4380,2320.2,2207.341206,298725.6564,205.5392837,5560.285714,13798.88484,36846,4,37039,18519.5,38733,9683.25,0,128.4620523,0,4380,1291.888889,1980.710254,3923213.111,1453.375
85827927,8,6,413,11595,413,0,51.625,4344,1932.5,1754.831473,139.9078414,0.16311707,6602148.231,23800000.0,85700000,3,85700000,12200000.0,149497,29899.4,0,0.069907316,0,4344,800.5333333,1423.332853,2025876.41,857.7142857
47665,1,1,52,130,52,52,52.0,130,130.0,0.0,3818.315326,41.95950907,47665.0,0.0,47665,47665,0,0.0,0,0.0,0,20.97975454,52,130,78.0,45.033321,2028.0,117.0
98247810,8,6,358,11595,358,0,44.75,5792,1932.5,2365.476337,121.6617449,0.142496815,7557523.846,27200000.0,98200000,2,98200000,14000000.0,2656,531.2,0,0.061070064,0,5792,796.8666667,1711.05535,2927710.41,853.7857143
64065433,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0312180829,64065433.0,0.0,64065433,64065433,64065433,64065433.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
174620,2,3,0,18,0,0,0.0,6,6.0,0.0,103.0809758332,28.6336043981,43655.0,87256.6733684784,174540,1,174620,174620.0,5,2.5,0,17.1801626389,0,6,3.0,3.286335345,10.8,3.6
1733919,3,5,26,11601,20,0,8.666666667,5840,2320.2,2436.833027,6705.61889,4.613825675,247702.7143,644960.8464,1710218,4,22695,11347.5,1733915,433478.75,0,2.883641047,0,5840,1291.888889,2110.95076,4456113.111,1453.375
203,2,2,142,242,71,71,71.0,121,121.0,0.0,1891625.616,19704.4335,67.66666667,111.1410515,196,3,4,4.0,3,3.0,0,9852.216749,71,121,91.0,27.38612788,750.0,113.75
99522634,8,5,294,11595,294,0,36.75,5792,2319.0,3170.403917,119.4602627,0.130623552,8293552.833,28700000.0,99400000,1,99400000,14200000.0,147435,36858.75,0,0.050239828,0,5792,849.2142857,2095.503911,4391136.643,914.5384615
69109155,2,2,96,96,48,48,48.0,48,48.0,0.0,2.778213682,0.057879452,23000000.0,39700000.0,68900000,108702,69000000,69000000.0,69000000,69000000.0,0,0.028939726,48,48,48.0,0.0,0.0,60.0
105,1,3,6,18,6,6,6.0,6,6.0,0.0,228571.4286,38095.2381,35.0,29.71531592,56,1,0,0.0,49,24.5,0,28571.42857,6,6,6.0,0.0,0.0,7.5
262247,1,3,0,1983,0,0,0.0,1983,661.0,1144.885584,7561.573631,15.25279603,87415.66667,115418.9774,218247,2,0,0.0,218249,109124.5,0,11.43959702,0,1983,396.6,886.8245599,786457.8,495.75
47005,4,2,180,260,45,45,45.0,130,130.0,0.0,9360.706308,127.6459951,9401.0,13606.1433,29748,3,29755,9918.333333,3,3.0,0,42.54866504,45,130,69.28571429,41.4757531,1720.238095,80.83333333
119326028,143,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.1983973857,840324.140845071,2311246.24411156,17480924,0,119326028,840324.140845071,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
113769,5,0,30,0,6,6,6.0,0,0.0,0.0,263.6922184,43.94870307,28442.25,55071.56739,111040,273,113769,28442.25,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
86103,3,5,26,11607,20,0,8.666666667,7215,2321.4,3327.769794,135105.6293,92.91197752,12300.42857,32071.57902,85030,4,833,416.5,86054,21513.5,0,58.06998595,0,7215,1292.555556,2650.585648,7025604.278,1454.125
24028,2,2,60,448,30,30,30.0,224,224.0,0.0,21142.001,166.4724488,8009.333333,13867.37612,24022,3,3,3.0,3,3.0,0,83.2362244,30,224,107.6,106.2581762,11290.8,134.5
220,2,2,102,306,51,51,51.0,153,153.0,0.0,1854545.455,18181.81818,73.33333333,85.14888921,168,3,3,3.0,49,49.0,0,9090.909091,51,153,91.8,55.86770087,3121.2,114.75
30401,1,1,71,153,71,71,71.0,153,153.0,0.0,7368.178678,65.78730963,30401.0,0.0,30401,30401,0,0.0,0,0.0,0,32.89365481,71,153,98.33333333,47.34272207,2241.333333,147.5
1051606,3,5,26,11607,20,0,8.666666667,10135,2321.4,4413.201989,11062.12783,7.607411901,150229.4286,397053.9299,1050663,4,711,355.5,1051556,262889.0,0,4.754632438,0,10135,1292.555556,3350.634907,11200000.0,1454.125
3240947,5,0,30,0,6,6,6.0,0,0.0,0.0,9.256553717,1.542758953,810236.75,1615149.784,3232957,1,3240947,810236.75,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
3785971,8,12,1252,6897,585,0,156.5,1460,574.75,670.1421999709,2152.4200792875,5.2826606437,199261.631578947,829232.530843511,3622630,1,163340,23334.2857142857,3733591,339417.363636364,0,3.1695963862,0,1460,388.0476190476,564.2420115687,318369.047619048,407.45
3887266,9,11,703,3950,267,0,78.11111111,1448,359.0909091,569.9183195,1196.985233,5.145004227,204592.9474,487330.3766,1984023,1,2807939,350992.375,3792082,379208.2,0,2.829752325,0,1448,221.5714286,434.4990876,188789.4571,232.65
58,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,34482.7586206897,58.0,0.0,58,58,0,0.0,0,0.0,0,17241.3793103448,0,0,0.0,0.0,0.0,0.0
100000821,2,2,16,0,8,8,8.0,0,0.0,0.0,0.159998686,0.039999672,33300000.0,57700000.0,100000000,16,100000000,100000000.0,100000000,100000000.0,1,0.019999836,0,8,4.8,4.38178046,19.2,6.0
23786,1,1,54,111,54,54,54.0,111,111.0,0.0,6936.853611,84.08307408,23786.0,0.0,23786,23786,0,0.0,0,0.0,0,42.04153704,54,111,73.0,32.90896534,1083.0,109.5
66508,3,4,432,2278,426,0,144.0,2266,569.5,1131.003537,40746.97781,105.2504962,11084.66667,16641.63014,32613,4,32836,16418.0,33895,11298.33333,0,60.14314067,0,2266,338.75,792.6742711,628332.5,387.1428571
98690683,7,6,374,11595,368,0,53.42857143,5792,1932.5,2181.008184,121.2779123,0.131724694,8224223.583,28500000.0,98700000,1,98700000,16400000.0,17336,3467.2,0,0.060796013,0,5792,854.9285714,1666.275001,2776472.379,920.6923077
5104623,3,1,12,0,6,0,4.0,0,0.0,0.0,2.3508102361,0.783603412,1701541.0,2903451.58167258,5054032,113,5104623,2552311.5,0,0.0,0,0.195900853,0,6,2.4,3.286335345,10.8,3.0
100199738,10,6,307,11595,307,0,30.7,4344,1932.5,1754.831473,118.7827457,0.159681056,6679982.533,25800000.0,100000000,0,100000000,11100000.0,141385,28277.0,0,0.059880396,0,4344,700.1176471,1359.364598,1847872.11,743.875
91672,1,1,47,146,47,47,47.0,146,146.0,0.0,2105.332053,21.81691247,91672.0,0.0,91672,91672,0,0.0,0,0.0,0,10.90845624,47,146,80.0,57.15767665,3267.0,120.0
123,3,1,43,6,31,6,14.33333333,6,6.0,0.0,398373.9837,32520.3252,41.0,66.70082458,118,1,5,2.5,0,0.0,0,8130.081301,6,31,11.0,11.18033989,125.0,13.75
199,2,2,66,126,33,33,33.0,63,63.0,0.0,964824.1206,20100.50251,66.33333333,108.8316743,192,3,3,3.0,4,4.0,0,10050.25126,33,63,45.0,16.43167673,270.0,56.25
77223964,8,6,56,11601,20,0,7.0,5840,1933.5,2201.078258,150.9505521,0.181290875,5940304.923,18400000.0,66200000,1,77200000,11000000.0,65915,13183.0,0,0.077696089,0,5840,777.5333333,1638.521584,2684752.981,833.0714286
585,1,1,51,67,51,51,51.0,67,67.0,0.0,201709.401709402,3418.8034188034,585.0,0.0,585,585,0,0.0,0,0.0,0,1709.4017094017,51,67,56.3333333333,9.237604307,85.3333333333,84.5
20996173,2,8,4,24,2,2,2.0,6,3.0,1.8516402,1.333576362,0.476277272,2332908.111,4183119.425,12000000,2,48,48.0,21000000,2999436.0,0,0.381021818,2,6,2.727272727,1.61807967,2.618181818,3.0
30831,1,1,52,80,52,52,52.0,80,80.0,0.0,4281.4050793033,64.8697739288,30831.0,0.0,30831,30831,0,0.0,0,0.0,0,32.4348869644,52,80,61.3333333333,16.1658075373,261.3333333333,92.0
